ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2012-08-28,,,,21OHIO_WQX-P11S39,,Water,Carbon,2.5,%,Final,,,,1663;1678,OEPA 335.2,STORET,
2012-08-28,,,,21OHIO_WQX-P11S39,,Water,Potassium,,,Final,,1420.0,Present Below Quantification Limit,1663;1678,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Orthophosphate,,,Final,,0.01,Present Below Quantification Limit,1132,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-07-30,10:31:00,,,21OHIO_WQX-204646,,Water,pH,7.53,,Final,,,,1132,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Chemical oxygen demand,34.0,mg/L,Final,,,,1678,SM 5220D,STORET,
2012-01-11,,,,21OHIO_WQX-301443,,Water,Copper,6.07,mg/kg,Final,,,,1162,SM 3113B,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,Nickel,5.4,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Carbon,5.1,mg/L,Final,,,,1132,OEPA 335.2,STORET,
2012-06-25,09:46:00,,,21OHIO_WQX-204646,,Water,Specific conductance,381.2,umho/cm,Final,,,,1132,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-09-11,11:58:00,,,21OHIO_WQX-301644,,Water,Dissolved oxygen (DO),8.87,mg/L,Final,,,,1678,,STORET,
2012-07-10,,,,21OHIO_WQX-301644,,Water,Ammonia,,,Final,,0.05,Present Below Quantification Limit,1663,,STORET,
2012-06-25,09:52:00,,,21OHIO_WQX-204646,,Water,Dissolved oxygen saturation,3.2,%,Final,,,,1132,,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,Total suspended solids,,,Final,,5.0,Present Below Quantification Limit,1132,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Aluminum,,,Final,,200.0,Present Below Quantification Limit,1162,,STORET,
2012-05-22,,,,21OHIO_WQX-P11S39,,Water,Escherichia coli,10.0,#/100mL,Final,,,,1722,OEPA 650.1,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,,Final,,0.1,Present Below Quantification Limit,1132,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Aluminum,,,Final,,200.0,Present Below Quantification Limit,1132,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Nickel,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Total suspended solids,,,Final,,5.0,Present Below Quantification Limit,1132,,STORET,
2012-09-27,10:09:00,,,21OHIO_WQX-204646,,Water,Specific conductance,453.8,umho/cm,Final,,,,1132,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,Arsenic,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,Potassium,6.0,mg/L,Final,,,,1663;1678,USEPA 200.7,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Nitrite,0.029,mg/L,Final,,,,1678,USEPA 353.2,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Iron,,,Final,,50.0,Present Below Quantification Limit,1132,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-09-18,10:32:00,,,21OHIO_WQX-P11S39,,Water,Dissolved oxygen (DO),8.27,mg/L,Final,,,,1663;1678,,STORET,
2012-08-21,,,,21OHIO_WQX-301644,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,1663,,STORET,
2012-06-21,,,,21OHIO_WQX-P11S74,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,3.81,mg/L,Final,,,,1162,USEPA 350.1,STORET,
2012-08-07,,,,21OHIO_WQX-301644,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,1663,,STORET,
2012-09-27,09:59:00,,,21OHIO_WQX-204646,,Water,"Temperature, water",18.37,deg C,Final,,,,1132,,STORET,
2012-06-07,,,,21OHIO_WQX-P11S39,,Water,"Chlorophyll a, corrected for pheophytin",125.0,ug/L,Final,,,,1678,USEPA 445,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Ammonia,,,Final,,0.05,Present Below Quantification Limit,1678,,STORET,
2012-01-11,,,,21OHIO_WQX-P11P35,,Water,Mercury,0.056,mg/kg,Final,,,,1162,USEPA 245.1,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,Nitrite,0.107,mg/L,Final,,,,1162,USEPA 353.2,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Sulfate,64.6,mg/L,Final,,,,1678,USEPA 375.2,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Bicarbonate,87.3,mg/L,Final,,,,1132,SM 2320B,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,1678,,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,"Hardness, Ca, Mg",276.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Potassium,3.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,Copper,3.0,ug/L,Final,,,,1663;1678,SM 3113B,STORET,
2012-10-01,,,,21OHIO_WQX-P11S74,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.68,mg/L,Final,,,,1162,USEPA 350.1,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,"Alkalinity, total",112.0,mg/L,Final,,,,1132,USEPA 310.1,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,,Final,,0.1,Present Below Quantification Limit,1132,,STORET,
2012-08-08,11:39:00,,,21OHIO_WQX-P11S39,,Water,Specific conductance,677.0,umho/cm,Final,,,,1663;1678,,STORET,
2012-05-09,,,,21OHIO_WQX-P11K63,,Water,Potassium,4.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,"Carbonaceous biochemical oxygen demand, standard conditions",6.7,mg/L,Final,,,,1162,OEPA 310.2,STORET,
2012-08-21,,,,21OHIO_WQX-301644,,Water,Chloride,111.0,mg/L,Final,,,,1663,USEPA 325.1,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Orthophosphate,0.052,mg/L,Final,,,,1162,USEPA 365.1,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Nickel,3.8,ug/L,Final,,,,1678,USEPA 200.7,STORET,
2012-09-11,,,,21OHIO_WQX-301644,,Water,Chloride,62.0,mg/L,Final,,,,1678,USEPA 325.1,STORET,
2012-07-09,,,,21OHIO_WQX-P11S39,,Water,Nitrite,0.033,mg/L,Final,,,,1663;1678,USEPA 353.2,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Carbonate,,,Final,,5.0,Present Below Quantification Limit,1132,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,1162,,STORET,
2012-08-20,09:52:00,,,21OHIO_WQX-204646,,Water,pH,7.69,,Final,,,,1132,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Carbonate,,,Final,,5.0,Present Below Quantification Limit,1132,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Nickel,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-10-01,,,,21OHIO_WQX-P11S74,,Water,Strontium,4120.0,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-05-09,,,,21OHIO_WQX-P11P38,,Water,Total suspended solids,31.0,mg/L,Final,,,,1162,SM 2540D,STORET,
2012-08-01,,,,21OHIO_WQX-P11K64,,Water,Chloride,78.5,mg/L,Final,,,,1162,USEPA 325.1,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Sodium,104.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-09-11,,,,21OHIO_WQX-301644,,Water,Iron,606.0,ug/L,Final,,,,1678,USEPA 200.7,STORET,
2012-06-07,,,,21OHIO_WQX-P11S39,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,1678,,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,Magnesium,8.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,Selenium,,,Final,,2.0,Present Below Quantification Limit,1162,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-301644,,Water,Calcium,46.0,mg/L,Final,,,,1663,OEPA Method,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,Phosphorus,,,Final,,0.01,Present Below Quantification Limit,1132,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-01-11,,,,21OHIO_WQX-204346,,Water,Zinc,17.4,mg/kg,Final,,,,1162,USEPA 200.7,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,"Hardness, Ca, Mg",276.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-01-11,,,,21OHIO_WQX-301442,,Water,Nickel,9.59,mg/kg,Final,,,,1162,USEPA 200.7,STORET,
2012-08-07,11:43:00,,,21OHIO_WQX-301644,,Water,pH,8.9,,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-301644,,Water,Kjeldahl nitrogen,1.13,mg/L,Final,,,,1663,USEPA 351.2,STORET,
2012-07-09,10:33:00,,,21OHIO_WQX-P11S39,,Water,pH,8.31,,Final,,,,1663;1678,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Total Sample Weight,780.0,g,Final,,,,1663,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-301644,,Water,Arsenic,4.8,ug/L,Final,,,,1663,SM 3113B,STORET,
2012-08-08,11:39:00,,,21OHIO_WQX-P11S39,,Water,Dissolved oxygen (DO),8.2,mg/L,Final,,,,1663;1678,,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,Magnesium,16.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-08-28,,,,21OHIO_WQX-P11S39,,Water,Selenium,,,Final,,1.42,Present Below Quantification Limit,1663;1678,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Iron,200.0,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Manganese,15.0,ug/L,Final,,,,1132,USEPA 200.7,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-07-10,,,,21OHIO_WQX-301644,,Water,Chromium,,,Final,,2.0,Present Below Quantification Limit,1663,,STORET,
2012-08-01,,,,21OHIO_WQX-P11K64,,Water,Barium,83.0,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-07-09,,,,21OHIO_WQX-P11S39,,Water,Carbonate,,,Final,,5.0,Present Below Quantification Limit,1663;1678,,STORET,
2012-07-24,,,,21OHIO_WQX-301644,,Water,Copper,,,Final,,2.0,Present Below Quantification Limit,1663,,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,Chloride,31.5,mg/L,Final,,,,1162,USEPA 325.1,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Copper,2.3,ug/L,Final,,,,1678,SM 3113B,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,Sulfate,10.6,mg/L,Final,,,,1162,USEPA 375.2,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,Orthophosphate,0.095,mg/L,Final,,,,1162,USEPA 365.1,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Potassium,3.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Selenium,,,Final,,2.0,Present Below Quantification Limit,1663,,STORET,
2012-07-30,,,,21OHIO_WQX-204646,,Water,Total dissolved solids,270.0,mg/L,Final,,,,1132,SM 2540C,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,"Chlorophyll a, corrected for pheophytin",93.9,ug/L,Final,,,,1663;1678,USEPA 445,STORET,
2012-05-09,,,,21OHIO_WQX-301441,,Water,Chloride,33.7,mg/L,Final,,,,1162,USEPA 325.1,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,1663,,STORET,
2012-08-28,,,,21OHIO_WQX-P11S39,,Water,Lead,10.5,mg/kg,Final,,,,1663;1678,SM 3113B,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Iron,61.0,ug/L,Final,,,,1132,USEPA 200.7,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Aluminum,,,Final,,200.0,Present Below Quantification Limit,1132,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Chloride,156.0,mg/L,Final,,,,1162,USEPA 325.1,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Total Sample Weight,3.0,g,Final,,,,1663,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Chromium,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-08-21,,,,21OHIO_WQX-301644,,Water,Total dissolved solids,548.0,mg/L,Final,,,,1663,SM 2540C,STORET,
2012-01-11,,,,21OHIO_WQX-301444,,Water,Chromium,4.65,mg/kg,Final,,,,1162,USEPA 200.7,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Sulfate,17.0,mg/L,Final,,,,1132,USEPA 375.2,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Bicarbonate,102.0,mg/L,Final,,,,1132,SM 2320B,STORET,
2012-07-24,,,,21OHIO_WQX-301644,,Water,"Hardness, Ca, Mg",229.0,mg/L,Final,,,,1663,USEPA 200.7,STORET,
2012-09-05,,,,21OHIO_WQX-301644,,Water,Escherichia coli,40.0,#/100mL,Final,,,,1722,OEPA 650.1,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,"Carbonaceous biochemical oxygen demand, standard conditions",5.1,mg/L,Final,,,,1162,OEPA 310.2,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,"Alkalinity, total",110.0,mg/L,Final,,,,1663,USEPA 310.1,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Arsenic,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-07-10,,,,21OHIO_WQX-301644,,Water,Sulfate,72.5,mg/L,Final,,,,1663,USEPA 375.2,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,1132,,STORET,
2012-08-07,,,,21OHIO_WQX-301644,,Water,Nickel,5.1,ug/L,Final,,,,1663,USEPA 200.7,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,"Hardness, Ca, Mg",148.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,1132,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Pheophytin a,1.8,ug/L,Final,,,,1132,USEPA 445,STORET,
2012-08-01,,,,21OHIO_WQX-P11S74,,Water,"Hardness, Ca, Mg",294.0,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Strontium,805.0,ug/L,Final,,,,1663,USEPA 200.7,STORET,
2012-09-18,10:32:00,,,21OHIO_WQX-P11S39,,Water,Dissolved oxygen saturation,92.5,%,Final,,,,1663;1678,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Iron,,,Final,,50.0,Present Below Quantification Limit,1132,,STORET,
2012-08-01,,,,21OHIO_WQX-P11S74,,Water,Aluminum,212.0,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Total Sample Weight,472.0,g,Final,,,,1663,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,1132,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-09-11,,,,21OHIO_WQX-301644,,Water,Copper,2.3,ug/L,Final,,,,1678,SM 3113B,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,Orthophosphate,0.089,mg/L,Final,,,,1162,USEPA 365.1,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-05-09,,,,21OHIO_WQX-301440,,Water,Copper,5.5,ug/L,Final,,,,1162,SM 3113B,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Bicarbonate,94.6,mg/L,Final,,,,1132,SM 2320B,STORET,
2012-08-28,,,,21OHIO_WQX-P11S39,,Water,Calcium,43600.0,mg/kg,Final,,,,1663;1678,OEPA Method,STORET,
2012-07-10,11:38:00,,,21OHIO_WQX-301644,,Water,pH,8.69,,Final,,,,1663,,STORET,
2012-10-01,,,,21OHIO_WQX-P11S74,,Water,Ammonia,0.077,mg/L,Final,,,,1162,SM 4500-NH3BE,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Iron,,,Final,,50.0,Present Below Quantification Limit,1132,,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.94,mg/L,Final,,,,1663;1678,USEPA 350.1,STORET,
2012-07-09,10:33:00,,,21OHIO_WQX-P11S39,,Water,"Temperature, water",27.92,deg C,Final,,,,1663;1678,,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,Calcium,39.0,mg/L,Final,,,,1663;1678,OEPA Method,STORET,
2012-07-09,,,,21OHIO_WQX-P11S39,,Water,Ammonia,,,Final,,0.05,Present Below Quantification Limit,1663;1678,,STORET,
2012-05-09,,,,21OHIO_WQX-P11P38,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,1162,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Phosphorus,0.492,mg/L,Final,,,,1132,USEPA 365.4,STORET,
2012-01-11,,,,21OHIO_WQX-301444,,Water,Total solids,63.6,%,Final,,,,1162,OEPA Method,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Nitrite,,,Final,,0.02,Present Below Quantification Limit,1132,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-06-21,,,,21OHIO_WQX-P11S74,,Water,Orthophosphate,0.061,mg/L,Final,,,,1162,USEPA 365.1,STORET,
2012-06-07,,,,21OHIO_WQX-P11S39,,Water,Nitrite,0.024,mg/L,Final,,,,1678,USEPA 353.2,STORET,
2012-07-24,,,,21OHIO_WQX-301644,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Calcium,39.0,mg/L,Final,,,,1132,OEPA Method,STORET,
2012-07-09,,,,21OHIO_WQX-P11S39,,Water,Orthophosphate,0.089,mg/L,Final,,,,1663;1678,USEPA 365.1,STORET,
2012-05-09,,,,21OHIO_WQX-P11P38,,Water,"Carbonaceous biochemical oxygen demand, standard conditions",4.5,mg/L,Final,,,,1162,OEPA 310.2,STORET,
2012-01-11,,,,21OHIO_WQX-301440,,Water,Cadmium,0.456,mg/kg,Final,,,,1162,SM 3113B,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Strontium,367.0,ug/L,Final,,,,1132,USEPA 200.7,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Kjeldahl nitrogen,0.55,mg/L,Final,,,,1132,USEPA 351.2,STORET,
2012-01-11,,,,21OHIO_WQX-301442,,Water,Chromium,15.4,mg/kg,Final,,,,1162,USEPA 200.7,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Potassium,3.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-07-09,10:33:00,,,21OHIO_WQX-P11S39,,Water,Dissolved oxygen saturation,74.1,%,Final,,,,1663;1678,,STORET,
2012-09-27,,,,21OHIO_WQX-204646,,Water,Sulfate,15.0,mg/L,Final,,,,1132,USEPA 375.2,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-204646,,Water,Magnesium,8.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Total Sample Weight,162.0,g,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1663,,STORET,
2012-08-07,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-08-20,,,,21OHIO_WQX-204646,,Water,Carbon,5.4,mg/L,Final,,,,1132,OEPA 335.2,STORET,
2012-09-18,,,,21OHIO_WQX-P11S39,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,1663;1678,,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
2012-11-01,,,,21OHIO_WQX-P11S74,,Water,Barium,89.0,ug/L,Final,,,,1162,USEPA 200.7,STORET,
2012-06-27,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1663,,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Barium,35.0,ug/L,Final,,,,1132,USEPA 200.7,STORET,
2012-05-09,,,,21OHIO_WQX-P11P38,,Water,Copper,5.7,ug/L,Final,,,,1162,SM 3113B,STORET,
2012-05-31,,,,21OHIO_WQX-204646,,Water,Sodium,39.0,mg/L,Final,,,,1132,USEPA 200.7,STORET,
2012-07-24,,,,21OHIO_WQX-301644,,Water,"Alkalinity, total",128.0,mg/L,Final,,,,1663,USEPA 310.1,STORET,
2012-06-12,,,,21OHIO_WQX-301644,,Water,Barium,40.0,ug/L,Final,,,,1678,USEPA 200.7,STORET,
2012-01-11,,,,21OHIO_WQX-301440,,Water,Carbon,1.9,%,Final,,,,1162,OEPA 335.2,STORET,
2012-06-25,,,,21OHIO_WQX-P11S39,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1663,,STORET,
2012-08-17,,,,21OHIO_WQX-301644,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1663,,STORET,
